customer_id,first_name,last_name,gender,birth_date,email,phone_number,city,country,registration_date,loyalty_tier,account_status,marketing_opt_in,total_lifetime_value,avg_order_value,orders_count,last_purchase_date,preferred_channel,created_at,updated_at
2568,Matthew,Dunlap,,1996-10-28,mcdanielmichael@lopez-phillips.net,(350)987-9024,East Carlos,Kuwait,2025-12-08,Gold,blocked,False,24670.81,42.52,178,2024-10-28,web,2020-03-12 06:29:28,2025-01-29 08:58:57
2569,Amanda,Mejia,M,1993-12-17,jeff03@williams.com,490-970-1553x71359,Goodborough,Uzbekistan,2022-09-01,Platinum,blocked,False,,167.81,3,2024-06-29,mobile,2020-01-26 04:11:40,2025-06-12 13:56:02
2570,Jason,Williams,F,1961-01-24,marklopez@gmail.com,(677)668-2857x001,Lake Pamela,United States Minor Outlying Islands,2025-07-29,Gold,inactive,True,7668.75,406.74,60,2024-03-13,,2022-04-10 02:37:51,2025-05-19 02:11:14
2571,Dawn,Martin,M,2002-03-17,nwright@baker-lewis.com,+1-739-371-0746x7096,West Kevin,Taiwan,2023-07-10,Gold,active,False,,234.88,128,2024-09-25,store,2022-05-17 09:02:27,2026-01-15 16:15:54
2572,Deanna,Vasquez,,1989-06-17,gmartinez@hotmail.com,(241)025-8099,Jameschester,Greenland,2021-04-30,Silver,blocked,True,17921.22,491.88,236,2025-07-14,,2022-03-01 09:26:51,2025-04-09 04:02:41
2573,Jamie,Ellis,,2003-01-18,elizabethluna@hotmail.com,343-757-6212,Irwinhaven,Poland,2022-02-11,Platinum,blocked,False,13758.04,,39,2026-01-17,store,2021-05-29 13:30:01,2025-01-21 15:48:00
2574,Sarah,Horn,,1961-12-01,mcgrathjasmine@gmail.com,+1-572-673-9670x1656,Travisfurt,Namibia,2021-02-19,Gold,blocked,True,,,148,2024-02-05,web,2020-12-25 17:19:35,2025-06-12 10:10:08
2575,Patricia,Dominguez,,1960-03-24,collinsjessica@yahoo.com,914.358.4062x2886,Lake Michaelton,India,2022-07-15,Bronze,inactive,False,22701.23,,195,2024-07-19,,2021-01-30 18:34:38,2025-02-06 11:58:49
173,Brooke,Reyes,M,1998-04-08,miguel19@ellis-townsend.biz,(991)656-0783x42194,Garciatown,United Kingdom,2021-08-31,Gold,blocked,True,18392.97,239.95,152,2024-09-17,web,2022-03-03 10:45:48,2025-04-29 16:31:56
2577,William,Gonzalez,F,1963-06-02,andrewnguyen@gmail.com,,New Brandimouth,Sao Tome and Principe,2025-04-23,Platinum,blocked,,,478.37,55,2024-07-04,,2020-01-29 13:30:17,2025-12-10 22:11:17
2578,Jennifer,Blankenship,F,1969-05-16,carly71@gmail.com,388.541.8998,Webbton,Angola,2024-09-13,Gold,inactive,,14438.77,205.72,201,2024-10-29,web,2020-11-19 19:10:27,2025-11-08 05:58:33
2579,Joshua,Reynolds,M,1971-05-26,ramosmelissa@hotmail.com,523-095-1431x182,North Adam,Chile,2021-07-22,Platinum,active,True,8709.2,117.95,27,2025-03-14,web,2022-12-07 02:20:27,2025-05-25 01:31:50
2580,Shannon,Frye,,1990-01-04,valerie14@gmail.com,4549191001,Marcusport,Guinea-Bissau,2025-02-22,Silver,active,False,5581.28,154.13,222,2024-10-17,store,2021-12-11 20:31:36,2025-09-21 00:14:42
2581,Michael,Benton,,1991-12-01,stevenbarber@walters.net,(523)112-4095x436,New Harold,Barbados,2025-05-29,Silver,inactive,,13738.23,408.07,34,,store,2021-07-19 07:25:01,2025-06-01 13:01:50
2582,Kim,Cuevas,,1976-06-14,tbenitez@lyons-payne.com,(319)886-9969x2252,New Tonymouth,Benin,2021-03-10,Bronze,active,,2481.09,200.16,87,2024-06-17,web,2020-08-29 14:27:06,2025-09-24 11:13:03
2583,Tammy,Reeves,,1978-12-31,jenniferbell@yahoo.com,552.599.3678x90198,Susantown,Lithuania,2025-05-10,Silver,inactive,False,13404.1,150.9,22,2024-02-08,,2021-12-12 01:07:13,2025-09-02 17:46:29
649,Jacob,Ruiz,,1978-02-14,randyboone@barrera-gutierrez.info,(976)596-2690,Weaverbury,Qatar,2020-02-04,Bronze,blocked,,112.4,296.52,224,2024-02-03,web,2022-11-28 13:31:23,2025-08-21 22:50:06
2585,Cheryl,Klein,,2004-12-29,xjohnson@yahoo.com,,East Christopherton,Cocos (Keeling) Islands,2021-08-26,Bronze,blocked,,4080.53,224.22,228,,web,2022-02-09 20:34:08,2026-01-10 19:36:01
2586,Robert,Howard,,1971-11-05,jimeneznicholas@vasquez.org,,North Sarahland,Fiji,2021-01-11,Gold,blocked,,10456.93,257.02,217,2025-10-30,web,2022-06-11 07:32:03,2025-08-07 10:14:08
2587,Paula,Young,F,1963-07-22,zmoore@french-molina.com,+1-067-007-1039x39761,New Donaldmouth,Israel,2021-12-14,Gold,inactive,,12886.02,448.23,133,2025-01-06,store,2022-11-30 05:28:52,2025-07-08 18:06:44
2588,Phillip,Edwards,F,2005-03-04,mdunn@hamilton-phillips.com,164.469.4816x3239,Henryview,Belgium,2024-03-03,Gold,inactive,True,20191.28,203.8,115,2025-03-23,,2020-03-30 00:01:34,2025-01-20 04:11:45
2589,Robert,Roberts,F,1981-03-12,wellis@gmail.com,9883565723,Mooreshire,Morocco,2022-12-12,Silver,blocked,,12692.89,180.02,243,2025-08-20,web,2021-06-04 22:07:02,2025-05-20 12:29:49
2590,Steven,Contreras,,1978-07-31,jose25@yahoo.com,545.032.5490x33902,Davishaven,Israel,2020-05-08,Platinum,active,True,,240.78,55,2024-11-26,store,2021-04-17 03:33:04,2025-10-22 12:38:31
2591,Tamara,Day,M,1989-04-28,caseyhamilton@maddox.org,5307339020,New Christopher,Bouvet Island (Bouvetoya),2020-08-04,Bronze,inactive,False,3560.49,294.94,209,2024-08-20,store,2020-07-03 07:30:34,2025-08-03 18:14:14
1673,Amy,Snyder,M,1966-11-04,coxjoe@yahoo.com,166-633-9045x1193,Richardside,Trinidad and Tobago,2024-01-03,Bronze,inactive,True,16.64,427.4,115,2025-09-27,store,2020-05-12 05:57:27,2025-12-28 13:29:12
2593,Keith,Cantu,M,1953-09-20,shellyrusso@yahoo.com,+1-991-217-2914x336,Andrewsfort,Greece,2023-06-30,Bronze,blocked,True,8013.06,98.44,21,2024-01-28,store,2021-06-02 23:01:36,2025-09-09 04:23:12
2594,Leonard,Frederick,,2005-12-07,fjohnson@campos-walters.biz,,West Amberton,France,2020-06-19,Silver,inactive,True,20627.64,58.94,38,2025-10-02,mobile,2021-12-09 12:10:07,2025-07-19 15:22:33
2595,Angela,White,,1972-04-11,whitebrianna@stewart.com,102.435.6787,New Jessemouth,Pitcairn Islands,2024-09-01,Bronze,blocked,,11502.66,300.77,46,2024-08-05,store,2020-05-09 15:18:07,2025-08-15 06:31:57
2596,Joshua,Carter,,1990-08-24,vnorton@schroeder.com,001-536-525-3667x0959,Ginashire,Latvia,2021-09-22,Bronze,inactive,True,176.5,56.46,125,2024-07-23,mobile,2020-09-12 13:35:30,2025-03-19 00:28:49
2597,Cathy,Ramos,F,1991-04-28,jessica79@hotmail.com,(643)475-0372,Garyport,Chad,2022-04-12,Gold,active,,18713.55,374.12,210,2025-07-06,mobile,2021-10-21 15:17:24,2025-07-22 16:46:26
2598,Emily,Kirk,M,1964-05-06,lsmith@yahoo.com,152-927-9644,Raymondhaven,Jersey,2025-05-03,Gold,inactive,,,383.4,17,2025-12-18,web,2020-03-14 09:08:09,2025-05-20 13:54:08
2599,,Marquez,F,1990-03-22,djohnson@owen-gray.biz,(840)576-4128x4549,Delgadoland,Netherlands,2022-09-25,Silver,blocked,,3509.99,401.01,249,,web,2021-04-14 06:28:41,2025-04-01 02:28:16
2600,Andrea,Stevens,F,1976-11-22,avargas@gmail.com,001-379-583-9783x023,Parkerton,Albania,2024-02-22,Platinum,inactive,True,1202.06,63.18,161,2024-10-15,web,2020-11-15 02:33:46,2025-10-19 00:01:10
2601,Edward,Lee,M,2001-07-13,ecastaneda@taylor-evans.com,001-501-223-1734x3453,Matthewfurt,Madagascar,2022-11-03,Platinum,inactive,,14533.98,94.45,212,2025-05-24,mobile,2021-08-05 14:38:01,2025-01-21 17:57:13
2602,Mary,Noble,M,1950-08-16,smitchell@yahoo.com,+1-036-821-8827x19533,Lake Samantha,Faroe Islands,2024-03-12,Bronze,blocked,True,6692.86,369.72,172,2025-02-24,store,2021-01-14 18:12:57,2025-09-23 15:23:22
2603,Catherine,Duarte,,1957-02-26,danielsjacqueline@gmail.com,683.749.9965,Lake April,Cayman Islands,2022-12-23,Silver,inactive,,7429.34,406.5,114,2025-09-23,mobile,2020-06-16 06:04:42,2025-06-04 04:35:12
2604,Dennis,Davis,F,1963-11-14,lori23@gmail.com,001-231-732-7881x337,Nicoleberg,Rwanda,2025-04-02,Gold,inactive,False,655.96,192.37,220,2025-09-24,web,2022-07-25 10:36:51,2025-05-25 18:32:51
2605,Brooke,Pearson,F,1985-12-10,mendozalisa@hotmail.com,(305)440-4560x579,North Bradley,Guatemala,2020-10-13,Gold,active,,12922.42,,84,2025-08-25,store,2020-08-11 04:20:57,2025-04-16 18:34:11
2606,Kyle,Parsons,M,1989-06-30,jenniferbarnes@davidson.com,,Christensentown,Belize,2022-01-11,Gold,blocked,False,2522.98,,191,2024-06-05,mobile,2020-11-28 13:32:01,2025-03-08 15:17:18
2607,Jessica,Klein,,1985-06-09,andrewmurphy@yahoo.com,748.243.6834x79805,Kimberlystad,Equatorial Guinea,2023-09-10,Gold,active,,3065.22,20.97,117,,store,2021-07-17 11:52:11,2025-05-10 19:44:46
2608,,Zimmerman,M,1981-03-05,ygraham@gmail.com,555.298.9681x46796,Susanstad,Guernsey,2021-05-01,Bronze,active,True,2314.87,239.15,96,,mobile,2020-06-04 09:49:40,2025-01-20 04:38:46
2609,Derek,Bowen,F,1963-11-18,garyelliott@morse-washington.com,519-001-7810x6133,Alexisburgh,Germany,2021-04-28,Gold,active,False,16751.68,489.02,98,2024-02-01,store,2020-05-08 23:19:24,2025-08-07 00:25:35
2610,James,Wheeler,F,1977-05-06,theresa99@frank.com,135.169.9714x427,Nelsonmouth,Bouvet Island (Bouvetoya),2025-03-15,Gold,inactive,True,4266.31,107.74,52,2025-07-27,web,2022-05-13 00:09:11,2025-02-01 23:38:13
2611,Rebecca,Skinner,M,1977-12-04,colemanrichard@lopez.com,001-103-011-3385x0278,South Amyhaven,Bolivia,2021-01-10,Platinum,inactive,True,8024.61,195.47,99,2025-10-15,web,2021-09-04 02:18:32,2025-10-07 03:58:04
2612,Robin,Hernandez,,1955-04-19,tgonzalez@davis.com,(855)159-5977,Lake Teresahaven,Slovenia,2025-04-05,Gold,blocked,,2242.38,181.1,29,2024-11-25,web,2021-08-13 10:34:09,2025-10-08 00:27:20
2613,Christopher,Reyes,F,1960-05-19,haleymurphy@anderson.com,114-273-8284x8800,Cynthiabury,Norfolk Island,2024-02-15,Platinum,blocked,,23383.49,252.84,212,2024-06-05,store,2020-12-07 13:19:31,2025-03-08 10:24:52
2614,Michael,Campbell,M,2008-01-06,paulscott@mason.biz,,Lake Alan,Bhutan,2023-10-12,Silver,active,False,14742.59,473.89,126,2026-01-17,,2022-01-02 08:32:40,2025-05-30 20:01:18
2615,Jennifer,Perry,M,1978-01-23,marvin69@yahoo.com,+1-406-033-0460,New Michelleton,Cote d'Ivoire,2023-01-11,Gold,inactive,False,,17.34,159,,store,2021-07-26 10:29:13,2025-04-17 12:41:39
2616,Vanessa,Payne,,2002-02-03,thomas42@fischer.com,987-962-5121,Clinemouth,Tonga,2020-06-27,Silver,blocked,,16267.5,386.84,217,2025-07-27,,2022-07-01 16:39:52,2025-11-05 09:23:01
2617,Lisa,Johnson,F,1995-05-18,,240-864-7192,Millerview,Saint Helena,2022-05-19,Silver,inactive,False,328.67,364.63,50,2024-02-04,web,2022-04-05 22:43:53,2025-07-04 15:51:33
2618,Michael,Simmons,M,2002-07-14,justinmata@yahoo.com,046-840-7474x9645,Georgetown,Micronesia,2021-11-07,Platinum,inactive,False,16750.13,209.18,206,,web,2020-11-11 14:26:35,2025-06-18 10:49:55
2619,Curtis,Parker,,1983-02-16,gina25@diaz.com,495.393.7105,Ramirezstad,Slovakia (Slovak Republic),2025-11-16,Bronze,inactive,,3513.2,303.11,52,2024-02-29,mobile,2021-04-23 14:30:52,2025-08-26 10:36:36
2620,Matthew,Smith,,1961-12-29,jeffrey19@gmail.com,318.056.6628x35933,Lisahaven,Papua New Guinea,2021-03-10,Platinum,blocked,False,22030.42,429.54,243,2024-06-23,web,2020-06-06 11:53:06,2025-05-14 01:08:18
2621,Vanessa,Schultz,F,1963-08-25,rebecca71@yahoo.com,+1-743-183-1778x1253,Bradleyside,Luxembourg,2024-08-11,Platinum,active,,694.55,228.23,66,2024-03-15,mobile,2022-09-01 18:41:45,2025-09-16 03:28:28
2622,Lisa,Adkins,F,1994-04-20,diane18@vance.com,001-724-710-3141x355,Gonzalesfort,Hungary,2024-09-08,Bronze,active,True,4521.77,337.02,87,,web,2022-03-09 08:40:28,2025-08-02 10:40:47
2623,,Smith,,2003-05-07,bridget58@rodriguez.net,(672)328-3074x6974,South Jamesville,Japan,2021-05-30,Bronze,active,True,498.17,250.04,18,2024-09-04,web,2020-03-22 21:20:24,2025-12-08 17:25:12
2624,Jessica,Fischer,F,1961-03-24,knoxjocelyn@yahoo.com,163.944.2917,Haleville,Monaco,2020-06-21,Platinum,inactive,True,,189.52,233,2024-11-28,,2021-12-19 10:17:33,2025-04-11 02:05:47
2625,Nathan,Fowler,M,1973-05-05,noahmack@blair.com,001-761-444-9569x814,Gamblestad,Macao,2022-09-26,Gold,blocked,True,4657.9,49.06,182,2024-08-01,store,2020-02-23 21:13:36,2025-01-21 21:51:16
2626,Andrea,Ford,,1959-10-10,erin10@gmail.com,073.962.3478x856,Coxburgh,Kuwait,2025-10-07,Platinum,inactive,False,4184.67,327.62,75,,store,2022-01-31 09:07:46,2025-12-08 07:55:16
2627,Gregory,Davis,F,1975-06-06,shannon11@hotmail.com,829-653-1255x1099,West Jeremy,Georgia,2023-05-27,Bronze,blocked,False,19801.29,43.06,105,,,2021-02-25 18:15:25,2025-05-12 20:17:35
2628,Cassandra,Brown,,1963-03-12,lindseyvargas@johnson-garcia.org,442-593-4936x5933,Stephaniebury,Reunion,2025-05-21,Silver,active,False,2758.24,31.61,151,2024-08-17,store,2022-10-24 12:05:19,2025-09-30 14:51:21
2629,Fred,Mcdonald,M,1969-08-11,,,West Eric,Mayotte,2024-08-19,Gold,active,,2091.67,59.01,173,2024-12-16,web,2020-08-06 19:12:48,2025-08-16 03:43:55
2630,Heather,Barber,,1957-01-17,robert24@yahoo.com,(839)792-5183,Barnesshire,Gibraltar,2024-07-07,Silver,inactive,False,17742.43,166.11,246,2024-05-21,web,2020-11-06 15:28:41,2026-01-12 21:11:41
2631,Christine,Drake,F,1955-08-30,dawnproctor@taylor.com,374-967-6330x37013,Cynthiachester,Congo,2020-03-25,Silver,blocked,True,24766.91,,69,2026-01-12,,2020-06-26 21:58:27,2025-07-01 12:47:32
2632,Linda,Rivera,,1994-06-28,christopherbrown@yahoo.com,930-760-1853x9918,Port Brandihaven,Chad,2025-05-31,Bronze,inactive,True,14513.19,282.15,237,2025-03-12,store,2020-06-17 20:17:46,2025-12-08 20:58:35
2633,Michael,Ford,F,1957-10-11,tjennings@hotmail.com,845.696.0781x6955,West Kelsey,Sweden,2025-05-10,Platinum,blocked,,18931.84,101.63,95,,,2021-02-27 09:34:30,2025-08-20 23:05:11
2634,Jack,Holder,F,1970-09-04,ismith@hotmail.com,001-733-092-9736x92341,East Thomasstad,Georgia,2022-12-01,Silver,active,,12594.65,450.35,81,,mobile,2022-09-07 09:59:10,2025-09-08 12:03:05
2635,Natalie,Werner,F,1973-08-20,arodriguez@gmail.com,760.350.5241x6623,South Amandashire,Guam,2021-01-29,Bronze,active,True,22299.13,431.81,131,2025-11-10,,2022-02-07 19:21:49,2025-08-17 19:08:10
2636,Patricia,Collins,F,1967-09-25,michaeltaylor@lawson.biz,001-864-566-5441,Matthewberg,Slovenia,2021-06-30,Bronze,active,False,,,100,,web,2022-02-09 00:59:11,2025-04-05 01:10:02
2637,Patricia,Guerrero,F,1958-09-19,cory58@yahoo.com,173.131.5934,Lake Chadberg,Portugal,2024-02-01,Silver,active,True,21648.39,433.42,80,2024-02-13,web,2020-02-29 04:41:58,2025-03-04 05:22:51
2638,Rachel,Harris,F,1999-09-20,jeremy52@davidson.com,480-347-0225x2633,North Alyssa,Ethiopia,2025-07-22,Silver,blocked,False,6223.35,378.35,9,2025-10-04,store,2020-03-11 08:01:59,2025-09-08 13:13:45
2639,Pamela,Lynch,M,1962-12-30,mcguireveronica@yahoo.com,(446)718-3604x10585,Barkerburgh,French Guiana,2021-07-16,Gold,inactive,,13360.66,437.49,190,2024-07-15,,2020-11-13 19:07:43,2025-07-07 05:15:09
2640,Kimberly,Alvarado,M,1980-03-31,amanda37@jackson-jones.com,522-069-9384,New Brian,Ethiopia,2023-09-01,Silver,inactive,,7504.2,482.15,148,2024-08-16,web,2020-02-07 22:24:03,2025-09-22 02:09:13
2641,Chad,Weaver,F,1999-12-09,courtneyduffy@mcdonald.info,301-445-7436x728,Whiteberg,Italy,2021-02-15,Bronze,inactive,True,,348.3,38,,store,2022-07-24 02:33:09,2025-08-05 02:58:04
2642,Brandon,Taylor,,1999-12-13,christophercompton@gmail.com,,Toddland,Colombia,2024-07-16,Platinum,inactive,,5012.06,131.5,84,,store,2022-02-27 06:31:37,2025-03-28 00:57:46
2643,Taylor,Taylor,,1997-02-07,debbie81@yahoo.com,857-833-1768x959,Joshuaberg,Somalia,2020-07-17,Bronze,active,False,1605.35,186.01,25,2025-12-29,store,2022-06-16 05:17:44,2025-04-26 20:18:16
2644,,Gray,F,1972-10-23,wrogers@bishop.com,(197)925-7775,Lucasfurt,Italy,2024-02-20,Bronze,blocked,False,1600.94,338.94,120,2024-09-01,mobile,2022-12-20 19:45:15,2025-01-25 14:59:26
2645,Terri,Smith,F,1985-11-09,tkim@hotmail.com,(848)390-2021x0136,North Cody,Mongolia,2021-08-03,Silver,active,True,130.04,365.76,155,2025-01-23,store,2022-11-01 17:32:56,2025-07-16 20:26:44
2646,Terry,Wallace,,1964-08-10,,(708)303-6327,Danielbury,Kyrgyz Republic,2022-01-02,Platinum,active,False,12280.73,84.4,167,2025-05-18,store,2022-07-26 03:00:52,2025-11-05 06:18:36
2647,Renee,Ortiz,M,2007-12-16,,001-622-510-4832x275,North Ashleemouth,Mongolia,2023-02-03,Platinum,blocked,,,156.62,7,2024-07-17,web,2021-07-07 06:04:47,2025-05-02 15:34:39
2648,Holly,Byrd,,1974-11-05,mcrawford@hotmail.com,607.267.0239x0495,Lake Michael,Mauritius,2022-07-17,Gold,blocked,False,16101.3,68.37,46,,,2020-08-27 03:22:58,2025-02-13 12:05:36
2649,Jason,Barrett,M,1957-03-03,ericmorgan@allen-johnson.com,8946941455,South Jeffrey,Thailand,2020-06-14,Bronze,active,False,22405.99,412.02,156,2025-06-30,,2020-07-21 19:32:25,2025-09-17 08:12:45
2650,Heather,Price,F,1958-08-02,huberanne@yahoo.com,+1-099-213-6496,Port Tami,San Marino,2021-04-05,Silver,blocked,True,9738.85,56.1,133,2025-08-12,store,2020-10-21 07:01:46,2025-06-04 22:56:34
2651,Kelly,Gonzales,,1985-03-06,johnnywalker@hotmail.com,+1-488-037-6786x10506,Barbaraview,Faroe Islands,2024-01-04,Bronze,inactive,True,1179.03,166.16,231,2024-04-21,mobile,2022-02-15 03:24:00,2025-02-26 07:18:45
2652,Meghan,Larson,M,1963-09-04,jacob18@yahoo.com,5959668862,Hannahborough,Panama,2023-12-11,Gold,active,False,22314.38,240.37,114,,web,2022-10-22 01:08:56,2025-12-05 18:01:07
2653,Glen,House,F,1956-02-20,obrooks@gmail.com,512-172-6750,Triciafort,Senegal,2024-09-13,Gold,inactive,True,8753.63,499.87,177,,store,2020-05-05 05:47:38,2026-01-17 22:25:23
2654,Danny,Clarke,F,1972-07-17,ryan88@arnold.com,583-972-9642,West Sarahside,Barbados,2024-08-28,Silver,active,True,13455.08,140.05,117,2024-11-26,,2022-12-05 07:31:34,2025-12-08 01:36:55
2655,Adam,Ramirez,M,1963-05-14,krystalmedina@contreras-moody.com,004-568-1925x015,Lisamouth,Morocco,2022-07-10,Silver,inactive,,4295.71,203.23,247,2025-11-02,store,2021-10-09 08:38:54,2026-01-03 22:28:05
2656,Joanna,Carrillo,M,1990-02-12,mnguyen@garrett-hickman.com,946-758-4196,East Michael,Montserrat,2025-03-27,Bronze,inactive,,6636.77,450.89,71,2025-06-02,store,2020-08-24 08:08:15,2025-12-18 16:48:07
2657,Jose,Proctor,F,1963-12-04,adam57@yahoo.com,(614)828-5153x5453,Juliefort,Lebanon,2024-02-10,Bronze,blocked,,22877.7,472.95,103,2024-08-26,store,2021-08-20 22:50:35,2025-12-05 15:52:30
2658,Marie,Spencer,M,1989-11-21,duaneharris@hotmail.com,(210)993-1648x135,Tonyashire,Saint Kitts and Nevis,2025-12-19,Gold,blocked,True,16018.8,470.04,248,2025-04-21,,2022-06-14 08:51:18,2025-08-23 11:07:53
2659,Daniel,Hodge,M,1978-08-21,tburns@pratt.net,1491739057,Douglaschester,Mali,2023-06-23,Bronze,blocked,,17453.96,423.41,56,2024-07-15,mobile,2021-11-12 03:08:24,2026-01-13 14:24:27
2660,Michelle,Stout,F,2003-11-05,linda38@yahoo.com,743-916-8973x52445,Ryanburgh,Slovakia (Slovak Republic),2025-03-28,Silver,inactive,True,19719.63,84.78,243,2025-06-11,mobile,2020-02-29 07:41:45,2025-04-21 01:19:05
2661,James,Green,,1959-03-21,jonathanhawkins@davis-chambers.net,1961883204,Lake Christopherside,Sri Lanka,2021-08-25,Silver,blocked,,9722.4,,115,2025-09-12,web,2021-07-06 08:59:11,2025-07-25 18:45:27
2662,Connie,Wallace,M,1993-03-09,nstanley@rodriguez.com,001-183-687-4818x608,Navarroshire,Aruba,2022-11-07,Platinum,active,,10388.39,20.84,80,2024-05-28,mobile,2020-06-24 13:27:11,2026-01-06 17:25:16
2663,Jillian,Sims,F,2001-12-27,angelasnow@gmail.com,(389)210-7915,Cortezview,Paraguay,2023-07-05,Bronze,blocked,True,24256.49,282.83,112,2024-03-05,mobile,2020-02-07 12:39:30,2025-06-30 08:47:12
2664,Robert,Barton,M,2006-01-26,maryhogan@smith.biz,,East Brittany,Italy,2023-07-29,Gold,blocked,False,,281.29,201,2024-09-17,,2021-08-23 17:13:42,2025-07-30 12:37:03
2665,Melissa,Newton,,1950-07-06,whitereginald@perez-boyd.com,,South Jennifer,Maldives,2020-11-30,Platinum,inactive,,,331.07,99,,web,2020-09-27 16:15:40,2026-01-03 08:12:38
2666,Sarah,Luna,,1996-08-17,anthonycruz@gmail.com,3972900279,Michaelville,Poland,2022-05-17,Platinum,active,False,1965.69,,218,2024-11-09,mobile,2022-05-10 04:38:58,2025-12-04 10:38:51
2667,Jeffrey,Moore,,1951-08-28,christina11@gmail.com,491-770-0364x835,Jacksonshire,Kazakhstan,2020-03-03,Bronze,inactive,True,15648.89,,201,2025-08-27,,2021-04-26 13:17:32,2025-12-31 04:33:01
2668,Brenda,Swanson,M,1979-02-08,johncarroll@stephens.net,661.752.4103x82264,Davidstad,Tanzania,2021-11-26,Bronze,blocked,True,163.59,421.52,232,2025-08-18,mobile,2022-06-04 16:03:47,2025-04-13 14:24:24
2669,Kyle,Morton,,1957-08-05,terrivargas@hotmail.com,+1-518-913-9473x834,South Andrea,Puerto Rico,2024-04-27,Silver,inactive,True,12935.85,199.46,181,,mobile,2021-11-12 20:46:01,2025-04-10 04:42:58
2670,Timothy,Brady,,1987-04-29,sjones@hernandez-randolph.com,6893782554,East Mary,Egypt,2024-04-14,Bronze,active,False,16810.83,250.05,11,2024-07-23,store,2020-06-23 00:12:07,2026-01-18 03:47:26
2671,Raymond,Carey,F,2000-08-30,sheilaanderson@yahoo.com,001-591-614-4982x13483,Lake Vicki,Sweden,2023-05-14,Platinum,inactive,,4723.68,473.13,135,,mobile,2020-03-01 18:59:34,2025-07-29 20:10:12
2672,John,Robinson,F,1960-02-21,morarobert@williams-baker.org,001-116-754-0054x878,West John,Guam,2020-02-24,Bronze,active,True,,304.62,151,2024-02-21,web,2020-03-07 15:38:28,2025-08-14 08:31:16
2673,Johnny,Taylor,M,1985-02-26,jennifer10@yahoo.com,773.357.7940,Port Jason,Belarus,2021-04-12,Gold,inactive,False,18085.22,432.6,50,2024-06-30,store,2022-12-30 01:42:09,2025-03-08 09:43:34
2674,Holly,Jordan,M,1989-06-12,johnmaldonado@allen.com,001-020-044-2140x916,Lindsaybury,Qatar,2022-07-18,Gold,blocked,False,17971.21,397.5,121,2024-11-24,web,2023-01-04 10:45:42,2025-06-20 04:31:25
2675,Daniel,Jenkins,F,1964-10-21,dmills@yahoo.com,7755969169,Samuelville,Japan,2024-03-15,Gold,blocked,False,23466.64,51.37,109,2025-08-21,,2022-10-25 20:03:25,2025-05-11 19:13:05
2676,Tammy,Gould,F,1973-10-09,toddmoss@flores-smith.com,439-007-6567x59127,Port Leonstad,Hungary,2024-11-11,Platinum,active,False,16383.87,333.24,175,,,2022-09-04 06:30:24,2025-06-07 00:12:17
2677,Travis,Fisher,M,1987-08-11,andrew10@marsh.info,394.977.3129x5116,Nicholsonland,Papua New Guinea,2025-05-27,Silver,blocked,True,,145.59,198,,mobile,2022-07-23 23:49:58,2025-08-24 17:54:05
2678,Erin,Mueller,,1955-08-18,fwalsh@lewis.com,001-075-665-2084x8755,Whitakerchester,Georgia,2024-05-02,Gold,blocked,,,,125,2025-07-30,mobile,2022-03-02 19:31:18,2025-12-16 19:55:29
2679,James,Gordon,,1950-04-14,cclark@hodges.com,(774)492-7160x00378,Lisaside,Norfolk Island,2021-09-14,Bronze,active,True,2226.52,,210,2024-07-12,mobile,2021-12-20 18:17:36,2025-07-17 05:58:20
2680,Cody,Garcia,,2002-03-19,jamesfigueroa@warren.com,001-232-494-1634x71816,Kellyfort,Hungary,2024-03-19,Silver,blocked,False,20041.36,109.2,218,2024-09-16,store,2022-04-01 23:09:46,2025-06-09 21:05:06
2681,Lorraine,Scott,,1997-04-07,,(057)287-6050x5785,Wesleyfort,Ireland,2025-05-29,Gold,inactive,True,2598.82,110.91,236,2025-12-19,web,2022-06-13 08:24:17,2025-02-10 23:11:53
2682,Tracey,Rosales,,1953-09-24,timothy91@hotmail.com,016-193-8679,West Jessicastad,Uganda,2021-12-29,Silver,blocked,False,,428.32,229,2025-02-12,store,2022-07-05 05:25:54,2025-02-22 14:10:27
2683,Tiffany,Myers,F,1977-02-21,greenejennifer@yahoo.com,205.732.4260,Traviston,Paraguay,2024-10-10,Gold,active,False,22900.96,125.19,15,2024-03-07,web,2021-04-26 15:32:33,2025-12-11 10:12:19
2684,David,Mcbride,M,1963-07-21,rickygomez@hotmail.com,+1-897-687-7461x4022,New Daniel,Pitcairn Islands,2024-10-26,Platinum,active,False,10984.08,191.94,127,2025-03-23,store,2022-08-13 00:14:55,2026-01-16 15:26:24
2685,Susan,Pace,F,1973-05-09,debbie40@gallagher.com,255.062.1941x3966,Port Karen,Czech Republic,2021-03-20,Silver,active,,,100.0,8,2024-09-19,,2020-05-03 22:39:41,2025-11-25 15:35:38
2686,Joshua,Knapp,,1985-03-30,amylara@gmail.com,164-910-6413x30973,Donnaport,Vanuatu,2021-05-17,Gold,inactive,False,2732.12,305.25,122,2025-03-05,web,2020-06-11 15:05:28,2025-02-13 15:31:43
2687,Todd,Cook,F,1954-02-24,qdonaldson@russell.com,(652)611-9085x21249,Richardsmouth,Korea,2023-05-01,Silver,inactive,True,5975.72,444.59,128,,store,2021-03-01 17:07:21,2025-07-23 15:50:22
